freq,unit,tenure,geo,time,value,geo_label
A,PC,TOTAL,RS,2021,16.6,Serbia
A,PC,TOTAL,RS,2022,14.8,Serbia
A,PC,TOTAL,RS,2023,15.4,Serbia
A,PC,TOTAL,RS,2024,11.4,Serbia
A,PC,TOTAL,SE,2004,9.2,Sweden
A,PC,TOTAL,SE,2005,9.2,Sweden
A,PC,TOTAL,SE,2006,9.6,Sweden
A,PC,TOTAL,SE,2007,7.9,Sweden
A,PC,TOTAL,SE,2008,10.0,Sweden
A,PC,TOTAL,SE,2009,10.6,Sweden
A,PC,TOTAL,SE,2010,7.8,Sweden
A,PC,TOTAL,SE,2011,9.3,Sweden
A,PC,TOTAL,SE,2012,8.7,Sweden
A,PC,TOTAL,SE,2013,9.0,Sweden
A,PC,TOTAL,SE,2014,8.6,Sweden
A,PC,TOTAL,SE,2015,8.7,Sweden
A,PC,TOTAL,SE,2016,8.5,Sweden
A,PC,TOTAL,SE,2017,8.4,Sweden
A,PC,TOTAL,SE,2018,8.3,Sweden
A,PC,TOTAL,SE,2019,9.4,Sweden
A,PC,TOTAL,SE,2020,8.3,Sweden
A,PC,TOTAL,SE,2021,8.5,Sweden
A,PC,TOTAL,SE,2022,9.1,Sweden
A,PC,TOTAL,SE,2023,10.9,Sweden
A,PC,TOTAL,SE,2024,10.6,Sweden
A,PC,TOTAL,SI,2005,4.7,Slovenia
A,PC,TOTAL,SI,2006,3.0,Slovenia
A,PC,TOTAL,SI,2007,5.0,Slovenia
A,PC,TOTAL,SI,2008,4.4,Slovenia
A,PC,TOTAL,SI,2009,3.9,Slovenia
A,PC,TOTAL,SI,2010,4.3,Slovenia
A,PC,TOTAL,SI,2011,4.7,Slovenia
A,PC,TOTAL,SI,2012,5.2,Slovenia
A,PC,TOTAL,SI,2013,6.0,Slovenia
A,PC,TOTAL,SI,2014,6.4,Slovenia
A,PC,TOTAL,SI,2015,6.1,Slovenia
A,PC,TOTAL,SI,2016,5.7,Slovenia
A,PC,TOTAL,SI,2017,5.2,Slovenia
A,PC,TOTAL,SI,2018,4.9,Slovenia
A,PC,TOTAL,SI,2019,4.1,Slovenia
A,PC,TOTAL,SI,2020,4.4,Slovenia
A,PC,TOTAL,SI,2021,4.1,Slovenia
A,PC,TOTAL,SI,2022,4.1,Slovenia
A,PC,TOTAL,SI,2023,3.7,Slovenia
A,PC,TOTAL,SI,2024,3.8,Slovenia
A,PC,TOTAL,SK,2005,14.6,Slovakia
A,PC,TOTAL,SK,2006,16.4,Slovakia
A,PC,TOTAL,SK,2007,17.8,Slovakia
A,PC,TOTAL,SK,2008,5.6,Slovakia
A,PC,TOTAL,SK,2009,9.4,Slovakia
A,PC,TOTAL,SK,2010,7.6,Slovakia
A,PC,TOTAL,SK,2011,8.4,Slovakia
A,PC,TOTAL,SK,2012,8.4,Slovakia
A,PC,TOTAL,SK,2013,8.3,Slovakia
A,PC,TOTAL,SK,2014,9.0,Slovakia
A,PC,TOTAL,SK,2015,9.1,Slovakia
A,PC,TOTAL,SK,2016,7.7,Slovakia
A,PC,TOTAL,SK,2017,8.4,Slovakia
A,PC,TOTAL,SK,2018,4.1,Slovakia
A,PC,TOTAL,SK,2019,5.7,Slovakia
A,PC,TOTAL,SK,2020,3.2,Slovakia
A,PC,TOTAL,SK,2021,7.1,Slovakia
A,PC,TOTAL,SK,2022,2.5,Slovakia
A,PC,TOTAL,SK,2023,5.9,Slovakia
A,PC,TOTAL,SK,2024,6.4,Slovakia
A,PC,TOTAL,TR,2006,13.7,Türkiye
A,PC,TOTAL,TR,2014,10.3,Türkiye
A,PC,TOTAL,TR,2015,10.5,Türkiye
A,PC,TOTAL,TR,2016,10.1,Türkiye
A,PC,TOTAL,TR,2017,9.5,Türkiye
A,PC,TOTAL,TR,2018,9.7,Türkiye
A,PC,TOTAL,TR,2019,10.5,Türkiye
A,PC,TOTAL,TR,2020,10.2,Türkiye
A,PC,TOTAL,TR,2021,11.5,Türkiye
A,PC,TOTAL,TR,2022,11.2,Türkiye
A,PC,TOTAL,TR,2023,14.4,Türkiye
A,PC,TOTAL,TR,2024,14.9,Türkiye
A,PC,TOTAL,UK,2005,14.7,United Kingdom
A,PC,TOTAL,UK,2006,16.4,United Kingdom
A,PC,TOTAL,UK,2007,16.3,United Kingdom
A,PC,TOTAL,UK,2008,16.3,United Kingdom
A,PC,TOTAL,UK,2009,16.3,United Kingdom
A,PC,TOTAL,UK,2010,16.5,United Kingdom
A,PC,TOTAL,UK,2011,16.4,United Kingdom
A,PC,TOTAL,UK,2012,7.3,United Kingdom
A,PC,TOTAL,UK,2013,7.9,United Kingdom
A,PC,TOTAL,UK,2014,12.5,United Kingdom
A,PC,TOTAL,UK,2015,12.4,United Kingdom
A,PC,TOTAL,UK,2016,12.3,United Kingdom
A,PC,TOTAL,UK,2017,12.4,United Kingdom
A,PC,TOTAL,UK,2018,15.1,United Kingdom
A,PC,TOTAL,XK,2018,11.3,Kosovo*
